"","NP1.JOR.NPP","NP10.JOR.NPP","NP12.JOR.NPP","NP14.JOR.NPP","NP18.JOR.NPP","NP21.JOR.NPP","NP22.JOR.NPP","NP23.JOR.NPP","NP24.JOR.NPP","NP25.JOR.NPP","NP26.JOR.NPP","NP27.JOR.NPP","NP28.JOR.NPP","NP32.JOR.NPP","NP33.JOR.NPP","NP34.JOR.NPP","NP35.JOR.NPP","NP36.JOR.NPP","NP37.JOR.NPP","NP38.JOR.NPP","NP39.JOR.NPP","NP40.JOR.NPP","NP41.JOR.NPP","NP43.JOR.NPP","NP44.JOR.NPP","NP45.JOR.NPP","NP46.JOR.NPP","NP5.JOR.NPP","NP6.JOR.NPP","NP7.JOR.NPP"
"9e9c6baaac5b8fa263d4869f47a8368f",0,0,0,0,0,0,0,0,13,26,21,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0
"7a44012371250505ae49f687eeb54054",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497de8dc49e79fba31f3e287451ad3b",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
"965d3302d56c3c659a16a510431b199e",0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"83b939439d1030a50d6f74cf3737ea9a",0,0,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
"f7396982ed03166622ca90f1517a48e9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,11,0
"07a37cc3f936d664780d44f3fa942b62",0,0,0,0,0,0,0,0,13,12,0,0,0,5,0,0,0,15,0,0,0,0,10,26,0,0,0,0,0,0
"3976d4641f207657aeec0775fb6e7483",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eff787de2755ce2963410585ab9c12af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,14,0,0,0
"680664f9ddb30b9e72e80da049f0beec",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cd7a92a7190ede35a7975baffc662a6e",0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"67af1a5bd00a83e8592161722a460a58",0,0,0,0,0,0,11,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce1b39b9aa78e4158843bb2c8b79c3ab",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33c3817b24c490fea56007f4b4fb255d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"480b1f16b220f4b5d30ccf94096b1a9f",0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
"c9c697d9dd99f9ae4ea5a862106e34b0",0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"086d683ae8a51c6781767abb9e8e3622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"8a794df20a393703f9b198cc767eae54",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1a055b0b44574e59daa7d57dd700be5",0,0,0,3,3,4,12,13,6,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,18,0,0,7,0,0
"c29c169960ef6268355fa97ca1b4bea4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,4,0,10,0,0,0,0,19,3,0,0,0
"11f3d746783cfe146eeb1e27f5687b48",0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"e5c9f8d40aeb0d264f2ec3e515930e5d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"648ce6dca25533696f31226719e627a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"f24aab7bf245ac99eea20f8e758dedc4",0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77207f5e151d9b8fd752139a9c5ec36f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,14,0,0,0,0,14,0,0,0,0
"094230bbcb35edcebc0e98dfef699b00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"25edf1cd9a09fddb1fd92f7c3fe56a02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"16e8f268c6cb2a575af0a19a1580f6b1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"044e93f25260182c25297cc67f0e7ec2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"4f13895e332bcd2170fd84a2854e4654",0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,15
"f4eeae2f3a103dfcfb6d2c91d1719a01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"2b124f9b3ee5f87c444f8a0c121a4d04",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af387af35189e1e36a25ba5970125307",38,0,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,0,13,0,0,0,30,0,0,0,0,0,0,0
"7663516d2e1a5eb83f80f5a855d08cc1",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0
"c6b479080fad65def0b9532fc8d7d7f5",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb6667ee02bf2ab3990e5ee0fffb127b",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,11,0
"225162a14b3d23ab8c4fadc3269a6936",0,0,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f8259b617b570261dba7aac68289d73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197a5a3e91dcc659fa4e59dfba426722",0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,12,0,3,0,0,0,0,0,0
"38870e206d2961a9ba74c60160586dfc",15,0,0,0,5,0,0,13,0,0,0,0,13,17,0,0,0,8,0,12,0,0,29,0,0,0,0,0,0,0
"3973e77c8e3885f2ce33e3ba37cd30fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,11,0,0,34,0,0,0
"c2ecbd7ea0507163542d9a32a67df09a",0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5554a252e9e28d1d3bc0cf8ffbdf634c",0,0,0,0,77,48,88,60,139,120,94,81,64,44,69,50,95,0,52,0,76,58,37,102,0,0,0,67,65,70
"71cfa544a65f1fe95862a015d659e80e",0,0,0,0,0,0,0,0,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a05e28ec24041951052e046caea81b6f",0,0,15,0,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0
"66a52d4f4278524ae8c168ce7b3f13cb",0,0,0,44,28,0,77,0,0,0,25,0,0,0,64,0,71,0,0,0,0,60,0,0,97,0,0,0,0,103
"e46ac8b2b96ca2374938c42caa71e561",0,0,85,41,47,53,0,56,0,0,0,85,0,0,0,56,64,89,51,0,47,63,48,40,87,82,82,58,30,0
"59d6e2d843505776f769f8116d008989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"637fb6dd0abc85332beda8d59c5ffd0a",0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,43,0,0,0,0
"5ede33630d4a57e95d4b1cebda24cde2",0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0
"2777b2792240ced3460c8a1d50049b97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,19
"1927dfc413e35fb964c86d27016242d4",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df086c76e7f176bf8c1de27b4b62b4f2",41,17,25,0,0,40,28,32,15,20,18,0,17,18,16,0,16,19,18,27,22,10,15,12,15,5,26,15,11,30
"b1647862e1bc4844ea6d6cba817bed3b",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3aa2c7838fa496bcb2bfb1faa35737b1",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e49d6ad5b94b231fe8cea6a0bd4bb5e2",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"9d6ed156abedf514297ae1f2fc832bba",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28a9c1b8b662f36e19982922cd31b395",11,8,7,0,12,14,19,22,32,54,49,8,19,22,16,11,0,12,0,0,10,9,10,23,16,16,8,22,24,19
"5bbd97eea31b412ca819125e800505e9",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"e795d5b36067163db9d05e1e746180c9",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1f29e59816080d4b3c02fabe23d5369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0
"00ba1ae5553f4da5ae9a2710c53465d9",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e26bbcfa0372b51666c3a84e60b142c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,29,20,22,0
"ffb3d654a0751af63eb355c969366c15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56aa95f46789cb891a57991f3ffd9384",0,24,28,28,22,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,43
"1515c6b9e89be45fcf998eea4b34422f",0,0,0,0,0,0,0,0,28,23,18,32,21,12,0,29,0,0,17,0,0,14,0,12,0,0,0,0,0,0
"dfea317057bee5306bf3456f19c6f3f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"ddd66460f9c080596951261f8743a46c",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"076e3f939d746152799b1f5b6a3e472a",0,0,0,0,10,0,0,0,0,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"bb9b133acbff05e5496ba75bdce3338b",0,0,0,0,0,0,0,0,0,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf26f79dca3f80e6e1e119e088386960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"9fdf17848e2c0ee9b402a1acecb4e54f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"741908d9ade3c75f991ad12056e9d3ef",0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,44,0,0,0,0,0,0,22,34,0,0,36,0,0
"69de02a6e860aa37967aaa018b3a47c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715a87ae896f5824e04de9903b53f150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"e238cadbdcc78f681e0ae920fceb15c5",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,33,0,0,0,0,0,0,23,0,0,0,0
"daa265c31d9415d069c0153a637b5553",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f55e1ab19b00dbf2abe0092901178228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"693a1e87fbaf34b24188d5451a35e910",0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ea168d81c9b6643de477a4c3e232d965",0,0,68,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,65,50,0,0,0
"fa588dda7573c256bc30e70c1cc239b0",0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,16,0,0,7,0,0,18,0,0,0,0,0,0,0,0
"181edee7d236fb78248eb2a103a703ff",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,15,0,0,0,0,16,0,10,0
"1f46b113702ce747614398b9a8bce11b",0,0,0,0,0,0,0,0,0,72,55,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"0c3bc49d4f9c6eb41cb0698bf426f027",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7baccac207491ffb51326d9a127e9dc0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0
"c66abd0c2fe86c118b1afbaea4520867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"b31e2470714b135f513fcda5d4ce4aed",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b3cd273803afae6783ee4b6650fd1ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"4120fc504c5e5c332a7e1248cf6cd37d",0,0,0,0,0,0,0,0,0,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
"6939cb82d8e665d90599ffc5736ec086",0,0,0,0,0,0,0,0,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"039b25f638aee114f0cbaf011d250bcf",0,0,0,0,0,0,0,0,20,24,41,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"4fb61157a676b7336b483f673f1a8d70",0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,21,0,0,6,0,0,0,2,0,0,0,0,0,0,0
"ffdfe47f44a5f797b1af38601fab16bf",0,14,11,0,12,0,16,0,0,0,0,8,0,0,12,0,11,0,0,0,0,23,0,0,19,21,8,23,14,9
"f23508893c0a54958386343aeeba816b",0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a8be5106dbaa8c5c5780ea50f944388",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df2c49b9513012255284b24401a01008",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f0a9e59bc2f502b5d067ac6f8d6ce7a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
"01cb54648c26ff7c5ee0081754a3e909",0,26,12,0,0,0,11,7,3,0,0,0,0,0,9,0,0,54,0,0,27,25,13,0,0,18,0,0,8,7
"c5e8d22567d323f1244ebb5d87ab5204",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9d50dfb3fa15e555c7e81066311baff",50,34,33,36,35,21,29,0,0,0,0,9,45,32,27,27,20,24,17,52,19,21,34,0,39,11,18,38,15,21
"f4de65665416aafe697268ebe9ca6940",0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b954043c779a344d2105e3c8dda18a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"4b0ef3df893df2175dc9b3c9f811d69b",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f558963181364a89a4e97f08cdab9be7",0,0,8,38,47,0,0,0,0,0,0,0,0,0,0,0,21,51,0,56,0,12,0,8,26,13,17,19,0,14
"082a430a799dc0074d7991abcb4b00ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45a969d57f2495ff398a07f4747f09ec",0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,25,0,0,0
"59564e308e91fe2c176571e543842559",0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,0,20,21
"c441e05ed8700a1acedca0d941f75c6b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2ea9a2bf436497ac34826f92822b36e8",0,27,35,48,24,0,0,0,0,0,0,48,0,0,23,30,30,0,10,0,35,45,0,0,66,18,49,0,13,11
"28b189c8069b66ff200c3b82d39e48bf",0,0,0,0,21,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0
"6bf8516690d367cae9aa8b21ca28db42",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67e289f5c931b05cba748bf123c7fc0a",0,0,0,0,0,0,58,21,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,20
"ba80ce3d7ef8d696ec4f1fc52cb8c978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
"28b3ae6236100f43741d92b3dd37b87f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
"4558800d5ed56c822412484f47175334",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"27cad2f15b24bf42b4c28bef4ea08f24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
"b19bfe992f1e0d765177ae17a29a959d",0,0,24,31,45,0,0,0,0,0,0,14,22,7,10,0,20,0,0,0,0,21,0,0,96,0,0,46,0,0
"312d73e99b58f8aa939557de7dd77102",0,38,0,31,14,33,30,13,15,0,0,19,0,17,56,23,8,0,11,0,0,13,0,19,19,25,0,20,0,29
"b2a6bb3a4e3252901c06b64c6236469a",0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5645aef677263a39a4dd2f6ab85e1ec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"f32297952b6dea9de80b4a8474633911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"04671f13eb4e40704503b663ca751cf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"582fdceb1222f4907cb94ae3768b311f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"8c24b289224808a6bc5e12ef3b074670",0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,29,0,21,38,0,0,0,0,13,8,0,14,0,0
"b4f90b7ccf5d2bb8dd6aea3ca6beb854",0,33,28,0,26,18,40,67,24,28,19,22,21,29,26,44,0,30,0,0,42,28,33,16,0,32,31,0,13,22
"92fa8312f355a2b18d5d5ca04303618a",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e40216839897343a7b9a78e971bd295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"0fca0eb32e2864e69cc1eed72d61e9d9",0,13,0,0,0,0,0,15,0,0,0,10,0,0,0,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"8f2ff9ba92a5e2f4c65350faef73c6c6",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"6256ed42ac47964cc3fe384fbcb3531e",0,0,10,11,13,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16
"130853935b1549c54d04561248fbb3f7",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0,0,0
"da1895e480ef0a11c2a4d4e3ae7a04af",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"49ff0a88b012fa634230c0c44ed6dd13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"dbed3c553f036f4a92ae2a8402a1ea3c",0,0,7,0,0,0,25,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb6fd4aea4efd65217392cedd38b0105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca22a465a8cf0063055525efb5eda885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"18cc4b93ca6da5e8101984fb1d3ce7ae",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4142d380ebb9d1714267d2d5ecee108e",0,0,0,0,0,0,0,0,25,27,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"6d383bcb85496861cf55b5e37a1cf0ea",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17fa76791b7dc79b6911cf2c88002775",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"be2aa4fd3ac383da28c7525f176e4da9",0,0,17,0,0,0,0,0,0,16,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
"4b436e946e71440988c00991c4c3461f",0,40,0,0,0,0,0,19,0,0,6,0,27,0,0,12,0,0,29,32,22,0,0,0,0,0,0,0,9,0
"011fecbae5a25b20fc8d8488c3dd5862",0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"2630e0dc78a7d88162861da2f073d189",0,0,0,0,0,0,0,41,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,16,20
"8b7df05426e6e759553c1559cc8b31cd",36,75,0,23,6,22,37,49,0,16,17,19,49,52,31,40,0,66,34,74,31,20,31,0,0,28,23,14,23,7
"72fbd38f934dee58fb1ca1f976412464",0,0,0,0,0,0,0,5,7,0,0,0,0,14,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"328cf1a7d188d7e1c93d50876b16aaba",0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3accbb518f35bf279ecfc65f9d3cd247",79,0,0,0,2,0,0,14,0,0,0,0,0,53,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"4b2faaa2de48a5da9f2d782625dc6b7e",0,0,0,0,0,0,0,0,16,23,27,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,8
"8ec00ef7de736351f5d94a27a854226b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0655b82a8437cc9b49fbac74be0d41c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,17,0,0,0,0,0,0,0
"032aff3461bb0c33a368e3763a01a5a0",0,36,0,0,0,0,50,34,0,0,25,0,22,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20
"7bc63b58b4f993c572ca71d5342ab86c",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"feace21ea309d5aa7d7f9bc8d491c984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"90fd872595710c3a2a8bb1c974b316c9",0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0
"ace8de6433291b9ba46e7f337464b0f4",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27c4f98cb38c89ba2cfe5e976d5e4d2a",14,13,0,7,5,22,0,12,0,7,14,0,26,24,13,0,0,21,16,29,13,0,0,0,0,0,0,0,15,0
"9b80fd0016cfcdbef10c3b4568c353a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"98f277b9b903991da7aa6f5fc4fd0029",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f881b66b7dcadd4a305d8acd24be21a",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8134c91d667548e5b172c4538191df9",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cebf1aba09b0af3286cfc95882642720",0,0,0,0,0,0,0,17,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"734356704ff9703cf99dc663ba996b66",0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"4821c33a11f48b9aec986087966e7de7",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
